Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”,Name: “Table 1 of 1 on page 23 of 44”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,,,,,
,,,,,,"Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water",,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,Western Tidewater Sub-Region,Western Tidewater Sub-Region,Western Tidewater Sub-Region,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,,,,,,"P.O. Box 1105, Richmond, VA",23218
,,,,,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
,,,,,Isle of Wight County (continued),Isle of Wight County (continued),Isle of Wight County (continued),,,,,,
,,PWSID #3093170,,,PWSID #3093665,,,PWSID #3093950,,,,,
,,,,,,,,,,,Locality or,,
,,Carrisville,,,Tormentor Creek,,,Zuni,,Locality or,,,
,,,,,,,,,,,Region Total,,
,,Source GW,,,Source GW,,,Source GW,,Region Total,,,
,,,,,,,,,,,Average,,
,Monthly,Monthly,Average,Monthly,Monthly,Average,Monthly,Monthly,Average,Water Use,,,
,,,,,,,,,,,Monthly,,
YEAR,Readings,Readings,Monthly,Readings,Readings,Monthly,Readings,Readings,Monthly,(MG/Mo),,,
,,,,,,,,,,,by Month (MGD),,
2007,(gallons),(MG),(MGD),(gallons),(MG),(MGD),(gallons),(MG),(MGD),,,,
January,,0.50,0.016,,0.137,0.004,,0.097,0.003,8.23,0.22,,
February,,0.47,0.017,,0.108,0.004,,0.084,0.003,8.00,0.22,,
March,,0.49,0.016,,0.122,0.004,,0.11,0.004,8.90,0.25,,
April,,0.47,0.016,,0.133,0.004,,0.103,0.003,8.54,0.26,,
May,,0.61,0.020,,0.158,0.005,,0.135,0.004,9.08,0.27,,
June,,0.68,0.023,,0.171,0.006,,0.189,0.006,8.83,0.30,,
July,,0.38,0.012,,0.232,0.007,,0.098,0.003,8.33,0.27,,
August,,0.58,0.019,,0.159,0.005,,0.147,0.005,7.60,0.29,,
September,,0.48,0.016,,0.124,0.004,,0.131,0.004,7.08,0.24,,
October,,0.46,0.015,,0.136,0.004,,0.096,0.003,61.64,0.25,,
November,,0.43,0.014,,0.118,0.004,,0.096,0.003,7.60,0.22,,
December,,0.37,0.012,,0.107,0.003,,0.091,0.003,2.55,0.21,,
Total Annual (MG),,5.91,,,1.71,,,1.377,,146.37,,,
Average Monthly (MG/Mo),,0.49,,,0.14,,,0.11,,12.20,,,
Average Daily,,,,,,,,,,,,,
(MGD),,0.016,,,0.005,,,0.004,,0.401,,,
NOTES or,Source :,DEQ database,,,,,Source :,DEQ database,,,,,
,,,,Source :,DEQ database,DEQ database,,,,,,,
COMMENTS:,"2006 data, 2007 not available","2006 data, 2007 not available","2006 data, 2007 not available",,,,"2006 data, 2007 not available","2006 data, 2007 not available","2006 data, 2007 not available",,,,
