Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”,Name: “Table 1 of 1 on page 18 of 44”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,
,,"Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water",,,,Office of Water Supply Planning,Office of Water Supply Planning
,,Western Tidewater Sub-Region,Western Tidewater Sub-Region,Western Tidewater Sub-Region,Western Tidewater Sub-Region,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,,,"P.O. Box 1105, Richmond, VA",23218
,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,"If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If applicable, mark service areas on associated map.","If applicable, mark service areas on associated map.",Note the data reference year in Row,Note the data reference year in Row
3 and fill out a separate spreadsheet for each data year.,,,,,,,,,,
COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information (9 VAC 25-780-80 B1-B3),COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information (9 VAC 25-780-80 B1-B3),COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information (9 VAC 25-780-80 B1-B3),,,,,,,,
YEAR:,2007,,,,WITHDRAWAL:,WITHDRAWAL:,,or,,
,,,Population,Number of,Average Daily,Maximum Daily,Comments,Comments,,
PWSID,Water System Name,Source Name,Served,Connections,(MGD),(MGD),"(This may include references to maps, data sources, data gaps, etc.)","(This may include references to maps, data sources, data gaps, etc.)","(This may include references to maps, data sources, data gaps, etc.)","(This may include references to maps, data sources, data gaps, etc.)"
Southampton County - Public Systems,,,,,,,,,,
3175100 (GW0039500),Southampton County- Boykins-Branchville System,GW,"1,405",562,0.05,NI,,,,
3175300 (GW0039600),Southampton County- Drewryville System,GW,155,62,0.011,NI,,,,
3175340 (GW0039700),Southampton County- Edgehill System,GW,230,92,0.018,NI,,,,
3175500 (GW0043200),Southampton County- Town of Newsoms,GW,538,215,0.037,NI,,,,
,Southampton County - Public System Totals,Southampton County - Public System Totals,"2,328",931,0.12,,,,,
Southampton County - Town Owned Public Systems,,,,,,,,,,
3175170,Town of Capron,GW,167,98,0.021,0.026,,,,
3175220 (GW0036200),Town of Courtland,GW,"1,270",514,0.131,NI,,,,
3175400,Town of Ivor,GW,395,227,0.055,0.074,,,,
,Southampton County - Town Owned Public System Totals,Southampton County - Town Owned Public System Totals,"1,832",839,0.21,,,,,
Surry County - Town Owned Public Systems,,,,,,,,,,
,,190-00100,,,,,,,,
3181250,Town of Claremont,,343,292,0.026,NI,,,,
,,190-00109,,,,,,,,
,,Well No. 1,,,,,,,,
3181400,Town of Dendron,,375,132,0.026,0.035,,,,
,,Well No. 2,,,,,,,,
,,Well No. 1,,,,,,,,
3181850,Town of Surry,Well No. 2,400,200,0.049,0.054,"2009 data, 2007 & 2008 NA","2009 data, 2007 & 2008 NA","2009 data, 2007 & 2008 NA",
,,Well No. 3,,,,,,,,
,Surry County - Town Owned Public System Totals,Surry County - Town Owned Public System Totals,"1,118",624,0.10,,,,,
Municipal Community Water System Totals:,,,"27,953","10,803",2.760,,,,,
,,,2,,,,,,,
