Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”,Name: “Table 1 of 1 on page 38 of 44”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,
,,"Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water","Non-Agricultural, Self-Supplied Users of Ground Water",,,,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,,"629 East Main Street,","629 East Main Street,"
,,Western Tidewater Sub-Region,Western Tidewater Sub-Region,,,,,,
,,,,,,,,"P.O. Box 1105, Richmond, VA",23218
,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
"List data for all agricultural users who utilize more than 300,000 gallons per month of ground or surface water. Reference sources and note any assumptions regarding calculations.","List data for all agricultural users who utilize more than 300,000 gallons per month of ground or surface water. Reference sources and note any assumptions regarding calculations.","List data for all agricultural users who utilize more than 300,000 gallons per month of ground or surface water. Reference sources and note any assumptions regarding calculations.","List data for all agricultural users who utilize more than 300,000 gallons per month of ground or surface water. Reference sources and note any assumptions regarding calculations.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If applicable, mark and label on associated map.","If applicable, mark and label on associated map."
"Note the data reference year in Column F, Row 4 and fill out a separate spreadsheet for each data year.","Note the data reference year in Column F, Row 4 and fill out a separate spreadsheet for each data year.",,,,,,,,
"SELF-SUPPLIED, AGRICULTURAL USERS","> 300,000 GAL/MONTH OF GROUND OR SURFACE WATER","(9 VAC 25-780-70 I, -80B7, and -80D)",,,,,,,
,,,,,,,,Notes,
,,SOURCE TYPE:,USE TYPE:,USE TYPE:,WATER USE:,WATER USE:,,or,
,,,Irrigation,Nonirrigation,Estimated Annual Average,Estimated Annual Average,,Comments,
,,Surface Water,,,Surface,Ground,,,
,Ground Water,,"(Place an ""X"" in appropriate column","(Place an ""X"" in appropriate column",,,,,
User Name,,Reservoir & Sub-basin or,,,Water,Water,(Include service area user falls within and any references to,(Include service area user falls within and any references to,(Include service area user falls within and any references to
,Well Name & ID No.,,cell),,,,,,
,,Stream/River Name & Sub-basin,,,(MGD),(MGD),"maps, data sources, data gaps, etc.)","maps, data sources, data gaps, etc.)",
,,Within Community Water System (Municipal & Private) Service Areas,Within Community Water System (Municipal & Private) Service Areas,,,,,,
Isle of Wight,,,,,,,,,
Phillip Edwards,,Farm Pond,X,,0.01,,,,
Franklin,,,,,,,,,
,,Blackwater River,X,,,,,,
Franklin Turfgrass Inc.-River Road Farm,,,,,0.60,,,,
,,Nottoway River,X,,,,,,
Inside Community Water System Service Area Water Use Totals (MGD):,,,,,0.61,0.00,,,
,,Outside Community Water System (Municipal & Private) Service Areas,Outside Community Water System (Municipal & Private) Service Areas,,,,,,
Isle of Wight,,,,,,,,,
"John T Butler, Jr",,Farm Pond,X,,0.05,,,,
Sunset View Farm,,Blackwater River,X,,0.29,,,,
Bennett Creek Wholesale Nursery,,Farm Pond,X,,0.40,,,,
,Well 1-A,,,X - Use is,,,,,
,146-00330,,,livestock,,,,,
,Well 1-B,,,,,,,,
,,,,X,,,,,
,146-00331,,,,,,,,
,Well 2-A,,,,,,,,
,,,,X,,,,,
,146-00332,,,,,,,,
,Well 2-B,,,,,,,,
,,,,X,,,,,
,146-00333,,,,,,,,
,Well 3-A,,,,,,,,
,,,,X,,,,,
,146-00334,,,,,,,,
Murphy Brown LLC Isle of Wight Farms - Carrolls 1-5,Well 3-B,,,,,0.12,GW0066100 = 54.12 Mgal/yr 7.345 Mgal/Month,GW0066100 = 54.12 Mgal/yr 7.345 Mgal/Month,GW0066100 = 54.12 Mgal/yr 7.345 Mgal/Month
,,,,X,,,,,
,146-00335,,,,,,,,
,Well 4-A,,,,,,,,
,,,,X,,,,,
,146-00336,,,,,,,,
,Well 4-B,,,,,,,,
,,,,X,,,,,
,146-00337,,,,,,,,
,Well 5-A,,,,,,,,
,,,,X,,,,,
,146-00338,,,,,,,,
,Well 5-B,,,,,,,,
,,,,X,,,,,
,146-00339,,,,,,,,
,,1,,,,,,,
