Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”,Name: “Table 1 of 1 on page 16 of 44”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,
,,Source Water Assessments and Wellhead Protection,Source Water Assessments and Wellhead Protection,,Office of Water Supply Planning,Office of Water Supply Planning,
,,,Western Tidewater Sub-Region,,"629 East Main Street,","629 East Main Street,",
,,,,,"P.O. Box 1105, Richmond, VA",23218,
,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,
Note findings and recommendations from source water assessment plans and/or wellhead protection programs. Reference sources and note any assumptions.,Note findings and recommendations from source water assessment plans and/or wellhead protection programs. Reference sources and note any assumptions.,Note findings and recommendations from source water assessment plans and/or wellhead protection programs. Reference sources and note any assumptions.,Note findings and recommendations from source water assessment plans and/or wellhead protection programs. Reference sources and note any assumptions.,"If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.",If
"applicable, mark program/plan areas on associated map.","applicable, mark program/plan areas on associated map.","applicable, mark program/plan areas on associated map.",,,,,
FINDINGS AND RECOMMENDATIONS FROM APPLICABLE SOURCE WATER ASSESSMENT PLANS OR WELLHEAD PROTECTION PROGRAMS,FINDINGS AND RECOMMENDATIONS FROM APPLICABLE SOURCE WATER ASSESSMENT PLANS OR WELLHEAD PROTECTION PROGRAMS,FINDINGS AND RECOMMENDATIONS FROM APPLICABLE SOURCE WATER ASSESSMENT PLANS OR WELLHEAD PROTECTION PROGRAMS,FINDINGS AND RECOMMENDATIONS FROM APPLICABLE SOURCE WATER ASSESSMENT PLANS OR WELLHEAD PROTECTION PROGRAMS,FINDINGS AND RECOMMENDATIONS FROM APPLICABLE SOURCE WATER ASSESSMENT PLANS OR WELLHEAD PROTECTION PROGRAMS,FINDINGS AND RECOMMENDATIONS FROM APPLICABLE SOURCE WATER ASSESSMENT PLANS OR WELLHEAD PROTECTION PROGRAMS,,
(9 VAC 25-780-70K),,,,,,,
,,Source Water Assessment Plan(s):,,Wellhead Protection Program(s):,Wellhead Protection Program(s):,,
,,,Date of,,,,
Locality Name,Date of Plan,Summary of Findings and Recommendations,,Summary of Findings and Recommendations,Summary of Findings and Recommendations,,
,,,Program,,,,
Surry County Public Community Water Systems,Surry County Public Community Water Systems,,,,,,
,,The VDH assessment determined that the Well #3,has a high susceptibility,,,,
Town of Claremont,8/21/2002,,,,,,
,,to contamination and Well #4 has a low susceptibility.,,,,,
,,The VDH assessment determined that the wells have a high susceptibility to,,,,,
Town of Dendron,8/21/2002,,,,,,
,,contamination.,,,,,
,,The VDH assessment determined that the wells have a high susceptibility to,,,,,
Town of Surry,8/27/2002,,,,,,
,,contamination.,,,,,
Surry County Private Community Water Systems,Surry County Private Community Water Systems,,,,,,
,,The VDH assessment determined that the wells have a high susceptibility to,,,,,
Guilford Heights,7/17/2002,,,,,,
,,contamination.,,,,,
,,The VDH assessment determined that the wells have a high susceptibility to,,,,,
Scotland Heights,8/27/2002,,,,,,
,,contamination.,,,,,
,,,4,,,,
