Name: “Table 1 of 1 on page 55 of 56”,Name: “Table 1 of 1 on page 55 of 56”,Name: “Table 1 of 1 on page 55 of 56”,Name: “Table 1 of 1 on page 55 of 56”
Table: 55,Table: 55,Table: 55,Table: 55
,,,
"REAL ESTATE RECAPITULATION -- JANUARY 1, 2013","REAL ESTATE RECAPITULATION -- JANUARY 1, 2013",,
"Each year, the Real Estate Assessor provides a calculation of what the real property tax rate","Each year, the Real Estate Assessor provides a calculation of what the real property tax rate","Each year, the Real Estate Assessor provides a calculation of what the real property tax rate","Each year, the Real Estate Assessor provides a calculation of what the real property tax rate"
would be if it were adjusted to maintain revenues after revaluation of existing properties. This,would be if it were adjusted to maintain revenues after revaluation of existing properties. This,would be if it were adjusted to maintain revenues after revaluation of existing properties. This,would be if it were adjusted to maintain revenues after revaluation of existing properties. This
information is provided to the City Council as an indicator of the increase in property valuations.,information is provided to the City Council as an indicator of the increase in property valuations.,information is provided to the City Council as an indicator of the increase in property valuations.,information is provided to the City Council as an indicator of the increase in property valuations.
Information on this calculation for the FY 2013-14 tax year is provided below.,Information on this calculation for the FY 2013-14 tax year is provided below.,Information on this calculation for the FY 2013-14 tax year is provided below.,
Statement of Changes in Assessments Required by Code of Virginia Title §58.1-3321,Statement of Changes in Assessments Required by Code of Virginia Title §58.1-3321,Statement of Changes in Assessments Required by Code of Virginia Title §58.1-3321,Statement of Changes in Assessments Required by Code of Virginia Title §58.1-3321
"Assessment Change is the change in the total assessed value of real property, excluding","Assessment Change is the change in the total assessed value of real property, excluding","Assessment Change is the change in the total assessed value of real property, excluding","Assessment Change is the change in the total assessed value of real property, excluding"
"additional assessments due to new construction or improvements to property, over the previous","additional assessments due to new construction or improvements to property, over the previous","additional assessments due to new construction or improvements to property, over the previous","additional assessments due to new construction or improvements to property, over the previous"
year's total assessed value of real property.,,,
Rate Change Necessary to Offset Assessment Change is the tax rate which would levy the same,Rate Change Necessary to Offset Assessment Change is the tax rate which would levy the same,Rate Change Necessary to Offset Assessment Change is the tax rate which would levy the same,Rate Change Necessary to Offset Assessment Change is the tax rate which would levy the same
"amount of real estate tax as last year, when multiplied by the new total assessed value of real","amount of real estate tax as last year, when multiplied by the new total assessed value of real","amount of real estate tax as last year, when multiplied by the new total assessed value of real","amount of real estate tax as last year, when multiplied by the new total assessed value of real"
estate with the exclusions mentioned above.,,,
Effective Tax Rate is the difference between the Assessed tax rate and the current rate used in,Effective Tax Rate is the difference between the Assessed tax rate and the current rate used in,Effective Tax Rate is the difference between the Assessed tax rate and the current rate used in,Effective Tax Rate is the difference between the Assessed tax rate and the current rate used in
the budget.,,,
"January 1, 2013 Total Taxable Assessed Value:",,$,"22,219,922,992"
"Allowable Adjustments (Construction, Land Development and Rezoning):","Allowable Adjustments (Construction, Land Development and Rezoning):",$,"(182,978,000)"
"January 1, 2012 Adjusted Taxable Assessed Value:",,$,"22,036,944,992"
"July 1, 2012 Taxable Land Book Assessed Value:",,$,"22,164,609,234"
"January 1, 2013 Adjusted Assessed Value over/(under) July 1, 2012 Adjusted","January 1, 2013 Adjusted Assessed Value over/(under) July 1, 2012 Adjusted",,
,,$,"(8,724,100)"
Land Book :,,,
"January 1, 2013 Percentage Change in Adjusted Assessed Value over July 1, 2012","January 1, 2013 Percentage Change in Adjusted Assessed Value over July 1, 2012",,
,,,-0.540%
Total Assessed Value:,,,
Current Tax Rate:,,$,1.040
Rate Necessary to Offset Decreased Assessment:,,$,1.046
Effective Tax Rate $ Decrease,,$,(0.006)
FY 2013-14 Operating Budget,89,"As Amended June 11, 2013","As Amended June 11, 2013"
