Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”,Name: “Table 1 of 1 on page 7 of 56”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,
"City of Chesapeake, Virginia","City of Chesapeake, Virginia","City of Chesapeake, Virginia",,,,,,,,,
FY2013-14 Operating Budget,FY2013-14 Operating Budget,FY2013-14 Operating Budget,,,,,,,,,
REVENUE BUDGET,REVENUE BUDGET,REVENUE BUDGET,,,,,ECONOMIC CONSIDERATIONS,ECONOMIC CONSIDERATIONS,ECONOMIC CONSIDERATIONS,ECONOMIC CONSIDERATIONS,ECONOMIC CONSIDERATIONS
Wages in Chesapeake,Wages in Chesapeake,Wages in Chesapeake,,,,,,,,,
Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the,Average wages for jobs located in Chesapeake remain below state and regional averages. This is in part due to the
concentration of job creation in the service sector.,concentration of job creation in the service sector.,concentration of job creation in the service sector.,concentration of job creation in the service sector.,concentration of job creation in the service sector.,,,,,,,
,,,,AVERAGE WAGE PER JOB,AVERAGE WAGE PER JOB,AVERAGE WAGE PER JOB,,,,,
,,,,Not adjusted for Inflation,Not adjusted for Inflation,Not adjusted for Inflation,,,,,
,,"(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)","(Source: Bureau of Economic Analysis, Regional Data Table CA34)",,
6%,,,,,,,,,,,
,,,5.5%,,,,,,,,
,,,,5.3%,,,,,,,
5%,,,,,,4.8%,,,,,
,,4.3%,,,,,,,,,
,,,,,,,3.9%,,,,
4%,3.7%,,,,3.7%,,,,3.6%,,
3%,,,,,,,,,,,
,,,,,,,,2.0%,,,2.0%
2%,,,,,,,,,,1.7%,
1%,,,,,,,,,,,
0%,,,,,,,,,,,
,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
,,,,AVERAGE WAGES (NOT INFLATION-ADJUSTED),AVERAGE WAGES (NOT INFLATION-ADJUSTED),AVERAGE WAGES (NOT INFLATION-ADJUSTED),AVERAGE WAGES (NOT INFLATION-ADJUSTED),AVERAGE WAGES (NOT INFLATION-ADJUSTED),,,
,,,,,Hampton,Hampton,,,,,
Calendar Year,Calendar Year,Virginia,,Change,Roads MSA,Roads MSA,Change,Change,Chesapeake,Chesapeake,Change
2000,2000,"35,267",,,"29,507","29,507",,,"26,694","26,694",
2001,2001,"36,890",,4.6%,"31,230","31,230",5.8%,5.8%,"27,688","27,688",3.7%
2002,2002,"37,565",,1.8%,"32,592","32,592",4.4%,4.4%,"28,892","28,892",4.3%
2003,2003,"39,247",,4.5%,"34,273","34,273",5.2%,5.2%,"30,467","30,467",5.5%
2004,2004,"41,319",,5.3%,"35,685","35,685",4.1%,4.1%,"32,067","32,067",5.3%
2005,2005,"43,166",,4.5%,"36,975","36,975",3.6%,3.6%,"33,263","33,263",3.7%
2006,2006,"45,092",,4.5%,"38,974","38,974",5.4%,5.4%,"34,859","34,859",4.8%
2007,2007,"47,221",,4.7%,"40,796","40,796",4.7%,4.7%,"36,226","36,226",3.9%
2008,2008,"48,470",,2.6%,"41,835","41,835",2.5%,2.5%,"36,954","36,954",2.0%
2009,2009,"49,461",,2.0%,"42,898","42,898",2.5%,2.5%,"38,282","38,282",3.6%
2010,2010,"50,948",,3.0%,"43,691","43,691",1.8%,1.8%,"38,918","38,918",1.7%
2011,2011,"52,072",,2.2%,"44,666","44,666",2.2%,2.2%,"39,688","39,688",2.0%
FY2013-14 Operating Budget,FY2013-14 Operating Budget,FY2013-14 Operating Budget,,,,41,,,,"As Amended June 11, 2013","As Amended June 11, 2013"
