Name: “Table 1 of 1 on page 18 of 214”,Name: “Table 1 of 1 on page 18 of 214”,Name: “Table 1 of 1 on page 18 of 214”,Name: “Table 1 of 1 on page 18 of 214”,Name: “Table 1 of 1 on page 18 of 214”,Name: “Table 1 of 1 on page 18 of 214”,Name: “Table 1 of 1 on page 18 of 214”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,
,,Priority: Well-Managed Government,Priority: Well-Managed Government,,,
Goal,Goal,,,,,
Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,Enhance the efficiency of programs and services,,,,
Objective,Objective,,,,,
Hold community outreach sessions with citizens and employees to gather input for aligning and allocating,Hold community outreach sessions with citizens and employees to gather input for aligning and allocating,Hold community outreach sessions with citizens and employees to gather input for aligning and allocating,Hold community outreach sessions with citizens and employees to gather input for aligning and allocating,Hold community outreach sessions with citizens and employees to gather input for aligning and allocating,Hold community outreach sessions with citizens and employees to gather input for aligning and allocating,Hold community outreach sessions with citizens and employees to gather input for aligning and allocating
resources to city programs and services,resources to city programs and services,,,,,
,,FY 2010,FY 2011,FY 2012,FY 2013,
Measure,Measure,,,,,Change
,,Actual,Actual,Approved,Approved,
Maintain presentation of two community,Maintain presentation of two community,,,,,
,,0,0,0,2,2
outreach sessions per year (new measure),outreach sessions per year (new measure),,,,,
Objective,Objective,,,,,
Process requests for City Council action in a timely fashion,Process requests for City Council action in a timely fashion,Process requests for City Council action in a timely fashion,,,,
,,FY 2010,FY 2011,FY 2012,FY 2013,
Measure,Measure,,,,,Change
,,Actual,Actual,Approved,Approved,
Achieve 100 percent response rate to Council,Achieve 100 percent response rate to Council,,,,,
requests within the timeframe established by,requests within the timeframe established by,0,0,0,100,100
City Council (new measure),City Council (new measure),,,,,
,,Priority: Environmental Sustainability,Priority: Environmental Sustainability,,,
Goal,Goal,,,,,
Enhance efficient use and protection of natural resources,Enhance efficient use and protection of natural resources,Enhance efficient use and protection of natural resources,,,,
Objective,Objective,,,,,
Create a culture of environmental stewardship through implementation and support of sustainability programs,Create a culture of environmental stewardship through implementation and support of sustainability programs,Create a culture of environmental stewardship through implementation and support of sustainability programs,Create a culture of environmental stewardship through implementation and support of sustainability programs,Create a culture of environmental stewardship through implementation and support of sustainability programs,Create a culture of environmental stewardship through implementation and support of sustainability programs,Create a culture of environmental stewardship through implementation and support of sustainability programs
,,FY 2010,FY 2011,FY 2012,FY 2013,
Measure,Measure,,,,,Change
,,Actual,Actual,Approved,Approved,
Increase number of citywide sustainability,Increase number of citywide sustainability,,,,,
programs implemented during the fiscal year,programs implemented during the fiscal year,0,0,0,2,2
(new measure),(new measure),,,,,
Objective,Objective,,,,,
"Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,","Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,","Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,","Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,","Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,","Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,","Develop and implement a comprehensive municipal energy policy that addresses energy efficiency, conservation,"
education and outreach,education and outreach,,,,,
,,FY 2010,FY 2011,FY 2012,FY 2013,
Measure,Measure,,,,,Change
,,Actual,Actual,Approved,Approved,
Commence implementation of 100 percent,Commence implementation of 100 percent,,,,,
of approved policies within one year of,of approved policies within one year of,0,0,0,100,100
adoption (new measure),adoption (new measure),,,,,
EXPENDITURE S UMMARY,EXPENDITURE S UMMARY,,,,,
,,FY 2010,,FY 2011,FY 2012,FY 2013
,,Actual,,Actual,Approved,Approved
Personnel Services,Personnel Services,"$1,766,756","$2,192,125",,"$1,851,624","$1,999,338"
"Materials, Supplies and Repairs","Materials, Supplies and Repairs","$23,342",,"$15,412","$21,745","$6,745"
Contractual Services,Contractual Services,"$43,815",,"$291,141","$40,931","$40,931"
Equipment,Equipment,"$3,481",,"$18,769","$5,500","$5,500"
All Purpose Appropriations,All Purpose Appropriations,"$60,000",,$0,$0,$0
Total,Total,"$1,897,394","$2,517,448",,"$1,919,800","$2,052,514"
120,City Manager,,,,,
