Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”,Name: “Table 1 of 1 on page 6 of 70”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,
,,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,,
,,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,,
,,Appropriations Plan Summary,Appropriations Plan Summary,Appropriations Plan Summary,Appropriations Plan Summary,,,
,Appropriated,FY 2014,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
Project Categories,To Date,Adopted,FY 2015,FY 2016,FY 2017,FY 2018,Total,Total
Sewer,"46,279,069","11,157,100","10,157,100","10,257,100","9,364,350","9,464,350","50,400,000","96,679,069"
Water,"99,448,030","23,100,000","21,900,000","33,200,000","17,700,000","4,808,250","100,708,250","200,156,280"
Drainage and Street Improvements,"45,597,610","5,724,492","30,342,825","7,628,007","10,135,771","10,135,771","63,966,866","109,564,476"
Education,"560,000","2,760,000","1,560,000","2,070,000","1,000,000","1,000,000","8,390,000","8,950,000"
Industrial and Economic,"12,459,913","50,000","50,000","50,000","50,000","50,000","250,000","12,709,913"
Development,,,,,,,,
Leisure Services,"2,211,120","325,000","295,000","305,000","305,000","345,000","1,575,000","3,786,120"
Municipal Facilities,"112,009,481","16,656,331","5,707,782","1,042,916","675,000","675,000","24,757,029","136,766,510"
Parking Authority CIP,"2,296,272","225,000","1,500,000","1,600,000",-,-,"3,325,000","5,621,272"
Total Project Cost,"320,861,495","59,997,923","71,512,707","56,153,023","39,230,121","26,478,371","253,372,145","574,233,640"
,Appropriated,FY 2014,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
Means of Financing,To Date,Adopted,FY 2015,FY 2016,FY 2017,FY 2018,Total,Total
Future Bond Issuance,"441,293","14,039,289","19,177,303","1,600,000","1,500,000","1,500,000","37,816,592","38,257,885"
General Obligation Bonds,"91,817,115",-,-,-,-,-,-,"91,817,115"
General Obligation Notes,"25,327,770",-,-,-,-,-,-,"25,327,770"
Harbor Center Pavilion Ticket Sales,"318,930","50,000","50,000","50,000","50,000","50,000","250,000","568,930"
Interest Earnings,"4,799,326",-,-,-,-,-,-,"4,799,326"
Other - Federal Funding,"6,465,550",-,-,-,-,-,-,"6,465,550"
Other - Local Funding,"166,946",-,-,-,-,-,-,"166,946"
Public Utilities General Obligation,"122,996,733","31,373,284","32,057,100","43,457,100","27,064,350","14,272,600","148,224,434","271,221,167"
Bonds,,,,,,,,
Sale of Property,"5,436,000",-,-,-,-,-,-,"5,436,000"
Sale of Timber,"350,000",-,-,-,-,-,-,"350,000"
State-Other Categorical Aid,"70,000",-,"10,000,000",-,-,-,"10,000,000","10,070,000"
Trans from Gen Fund to Capital,"4,396,375",-,-,-,-,-,-,"4,396,375"
Reserve - Courts,,,,,,,,
Transfer from General Fund,"7,212,624","4,516,039","3,274,566","2,617,916","2,260,000","2,300,000","14,968,521","22,181,145"
Transfer from Public Utilities Fund,"17,568,255","2,883,816",-,-,-,-,"2,883,816","20,452,071"
Transfer from Stormwater Fund,"28,434,578","5,375,495","6,393,738","7,358,007","8,355,771","8,355,771","35,838,782","64,273,360"
Transfers from Schools(Capital,"560,000","1,760,000","560,000","1,070,000",-,-,"3,390,000","3,950,000"
Reserve Simonsdale School),,,,,,,,
VML/VaCO Lease Revenue Bonds,"4,500,000",-,-,-,-,-,-,"4,500,000"
Total Funding,"320,861,495","59,997,923","71,512,707","56,153,023","39,230,121","26,478,371","253,372,145","574,233,640"
Fiscal Year 2014,,,14 - 6,,,,Capital Improvements,Capital Improvements
