Name: “Table 1 of 1 on page 13 of 20”,Name: “Table 1 of 1 on page 13 of 20”,Name: “Table 1 of 1 on page 13 of 20”,Name: “Table 1 of 1 on page 13 of 20”
Table: 13,Table: 13,Table: 13,Table: 13
,,,
City of Portsmouth,,,
Fiscal year 2014 Position Summary,,,
,FY 2012,FY 2013,FY 2014
,Actual,Amended,Adopted
,Full Time,Full Time,Full Time
,FTE = 1,FTE = 1,FTE = 1
Public Works,,,
Streets and Highways,15,15,15
Stormwater Management Fund,27,27,27
Mosquito Control,4,4,4
Engineering,16,16,16
Traffic Engineering,10,9,9
Parking Authority Fund,6,6,6
Property Management,41,40,40
Waste Management Fund,62,62,62
City Garage Fund,35,35,35
Public Utilities Fund,139,139,139
Harbor Center Pavilion,2,2,2
Total Public Works,357,355,355
Public Health,,,
Behavioral Healthcare Services Fund,120,120,120
Social Services Fund,249,249,249
Total Public Health,369,369,369
"Parks, Recreation, and Cultural",,,
Department of Museums,25,25,25
Department of Public Library,29,29,29
Golf Services Fund,17,17,17
Recreation Fund,0,0,0
"Parks, Recreation and Leisure Services",55,53,53
"Total Parks, Recreation, and Cultural",126,124,124
Community and Economic Development,,,
Permits and Inspections,30,33,29
Department of Economic Development,6,6,6
Willett Hall Fund,2,2,2
Department of Planning,12,12,12
Total Community and Economic Development,50,53,49
Total City Positions,1901,1947,1941
3-13,,,
