Name: “Table 1 of 1 on page 11 of 20”,Name: “Table 1 of 1 on page 11 of 20”,Name: “Table 1 of 1 on page 11 of 20”,Name: “Table 1 of 1 on page 11 of 20”,Name: “Table 1 of 1 on page 11 of 20”,Name: “Table 1 of 1 on page 11 of 20”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,
,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2014 Adopted Budget Fund Summary,Fiscal Year 2014 Adopted Budget Fund Summary,Fiscal Year 2014 Adopted Budget Fund Summary,Fiscal Year 2014 Adopted Budget Fund Summary,,
,,,FY 2012,FY 2013,FY 2014
Business Units,,,Actual,Adopted,Adopted
750 Portsmouth Parking Authority,750 Portsmouth Parking Authority,750 Portsmouth Parking Authority,750 Portsmouth Parking Authority,,
Public Works/General Services,,,,,
Parking Authority Fund,,,"1,539,839","1,686,516","1,486,026"
Total Portsmouth Parking Authority,Total Portsmouth Parking Authority,Total Portsmouth Parking Authority,"1,539,839","1,686,516","1,486,026"
760 Portsmouth Pkg Authority CIP,760 Portsmouth Pkg Authority CIP,760 Portsmouth Pkg Authority CIP,760 Portsmouth Pkg Authority CIP,,
Capital Improvements,,,,,
Parking Authority CIP,,,-,"474,973","225,000"
Total Portsmouth Pkg Authority CIP,Total Portsmouth Pkg Authority CIP,Total Portsmouth Pkg Authority CIP,-,"474,973","225,000"
,800 City Garage Fund,800 City Garage Fund,,,
Public Works/General Services,,,,,
City Garage Fund,,,"9,260,420","8,760,305","9,932,748"
,Total City Garage Fund,Total City Garage Fund,"9,260,420","8,760,305","9,932,748"
810 Information Technology Fund,810 Information Technology Fund,810 Information Technology Fund,810 Information Technology Fund,,
General Government,,,,,
Information Technology,,,"4,427,093","3,963,104","3,933,498"
Information Technology - Telecommunications,,,"1,011,227","1,163,490","1,126,812"
,,,"5,438,321","5,126,594","5,060,310"
Total Information Technology Fund,Total Information Technology Fund,Total Information Technology Fund,"5,438,321","5,126,594","5,060,310"
,820 Risk Management Fund,820 Risk Management Fund,820 Risk Management Fund,,
General Government,,,,,
Finance and Budget - Risk Management Fund,,,"5,289,434","5,735,363","5,818,536"
,Total Risk Management Fund,Total Risk Management Fund,"5,289,434","5,735,363","5,818,536"
,830 Health Insurance Fund,830 Health Insurance Fund,830 Health Insurance Fund,,
General Government,,,,,
Finance and Budget - Health Insurance Fund,,,"17,943,717","19,865,296","22,031,363"
,Total Health Insurance Fund,Total Health Insurance Fund,"17,943,717","19,865,296","22,031,363"
900 Portsmouth City Public Schools,900 Portsmouth City Public Schools,900 Portsmouth City Public Schools,900 Portsmouth City Public Schools,,
Education,,,,,
Public Education,,,-,"164,640,714","165,670,818"
Total Portsmouth City Public Schools,Total Portsmouth City Public Schools,Total Portsmouth City Public Schools,-,"164,640,714","165,670,818"
,910 Community Development,910 Community Development,910 Community Development,,
Community and Economic Development,,,,,
Community Planning and Development Program,,,-,"1,958,877","1,432,498"
Total Community Development,Total Community Development,Total Community Development,-,"1,958,877","1,432,498"
,City Total Budget,City Total Budget,"382,567,141","583,000,536","614,478,112"
Fiscal Year 2014,3 -,11,,,Summary Reports
