Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”,Name: “Table 1 of 1 on page 49 of 239”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,,
SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND,SUMMARY OF EXPENDITURES AND TRANSFERS OUT BY FUND
,,,,,,FY 2010,,FY 2010,,FY 2011
,,FY 2008,,FY 2009,,Revised,,Estimated,,Adopted
Fund,,Actual,,Actual,,Budget,,Budget,,Budget
General Fund,$,"25,203,970",$,"23,370,722",$,"23,435,494",$,"23,435,494",$,"22,811,814"
Debt Service,,"2,753,677",,"7,458,333",,"2,559,611",,"2,559,611",,"2,042,842"
Capital Projects,,"13,492,699",,"7,110,450",,"1,270,344",,"1,270,344",,"392,000"
Special Revenue,,"1,523,882",,"572,255",,-,,-,,-
Solid Waste Enterprise,,"904,411",,"768,565",,"812,280",,"812,280",,"851,299"
Utilities Enterprise,,"1,734,560",,"1,664,743",,"2,299,686",,"2,299,686",,"2,618,823"
Parks and Recreation Enterprise,,"463,668",,"463,662",,"381,610",,"381,610",,"416,220"
Fleet Management Internal Service,,"731,011",,"664,977",,"716,846",,"716,846",,"633,569"
Facilities Improvement,,"640,784",,-,,-,,-,,-
TOTAL EXPENDITURES AND TRANSFERS,,"47,448,662",,"42,073,707",,"31,475,871",,"31,475,871",,"29,766,567"
Less: Interfund Transfers,,"4,540,589",,"2,808,519",,"2,676,217",,"2,676,217",,"2,253,642"
TOTAL EXPENDITURES,$,"42,908,073",$,"39,265,188",$,"28,799,654",$,"28,799,654",$,"27,512,925"
,,,5,,,,,,,
