Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”,Name: “Table 1 of 1 on page 56 of 239”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,
,,,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,,,,
General Fund Revenues Summary,General Fund Revenues Summary,,,,,,,,,
,,,,,,,,,$,%
,,,,,FY 2010,FY 2010,FY 2011,,Change,Change
,,,FY 2008,FY 2009,Revised,Estimated,Adopted,From 2010,From 2010,From 2010
Account Title,Account Title,,Actual,Actual,Budget,Budget,Budget,,Budget,Budget
LOCAL REVENUE:,,,,,,,,,,
GENERAL PROPERTY TAXES,GENERAL PROPERTY TAXES,,,,,,,,,
Real Estate-Current Tax,Real Estate-Current Tax,$,"13,228,620","$ 13,345,370","$ 13,454,295","$ 13,454,295","$ 13,487,930",$,"33,635",0.2%
Delinquent Real Estate Taxes,Delinquent Real Estate Taxes,,"85,711","106,283","90,000","90,000","90,000",,-,0.0%
Public Service Corp.,,,"126,459","109,197","110,000","110,000","140,000",,"30,000",27.3%
Personal Property-Current Tax,Personal Property-Current Tax,,"2,285,250","2,238,132","1,910,000","1,950,000","2,030,000",,"120,000",6.3%
Delinquent Personal,Property Taxes,,"296,270","97,422","20,000","20,000","40,000",,"20,000",100.0%
Penalties and Interest,Penalties and Interest,,"104,858","138,018","109,000","109,000","109,000",,-,0.0%
TOTAL GENERAL,PROPERTY TAXES,,"16,127,168","16,034,422","15,693,295","15,733,295","15,896,930",,"203,635",1.3%
OTHER LOCAL TAXES,OTHER LOCAL TAXES,,,,,,,,,
Local Sales Tax,,,"494,938","490,342","490,000","490,000","490,000",,-,0.0%
Communications Sales & Use Tax,Communications Sales & Use Tax,,"467,797","439,558","400,500","390,500","400,500",,-,0.0%
Meals Tax,,,"518,764","541,727","510,000","510,000","520,000",,"10,000",2.0%
Consumer Utility Tax,,,"282,436","285,776","275,000","275,000","275,000",,-,0.0%
Consumption Tax,,,"39,642","38,931","39,500","39,500","39,500",,-,0.0%
Business License Tax,Business License Tax,,"448,920","433,721","430,000","400,000","400,000",,"(30,000)",-7.0%
Cigarette Tax,,,"74,601","60,372","75,000","75,000","70,000",,"(5,000)",-6.7%
Other Local Taxes,,,"286,097","247,127","286,000","271,000","266,000",,"(20,000)",-7.0%
TOTAL OTHER LOCAL TAXES,TOTAL OTHER LOCAL TAXES,,"2,613,195","2,537,554","2,506,000","2,451,000","2,461,000",,"(45,000)",-1.8%
"TOTAL PERMITS, LICENSES & FEES","TOTAL PERMITS, LICENSES & FEES",,"98,233","83,775","76,900","76,900","75,400",,"(1,500)",-2.0%
TOTAL FINES & FORFEITURES,TOTAL FINES & FORFEITURES,,"38,201","46,859","39,100","39,100","44,100",,"5,000",12.8%
USE OF MONEY & PROPERTY,USE OF MONEY & PROPERTY,,,,,,,,,
Interest on Investments,Interest on Investments,,"178,142","56,004","10,000","10,000","16,000",,"6,000",60.0%
Rental of Property,,,"96,740","123,667","97,378","97,378","135,300",,"37,922",38.9%
TOTAL USE OF MONEY & PROPERTY,TOTAL USE OF MONEY & PROPERTY,,"274,882","179,671","107,378","107,378","151,300",,"43,922",40.9%
TOTAL CHARGES FOR SERVICES,TOTAL CHARGES FOR SERVICES,,"71,505","55,909","290,800","290,800","296,800",,"6,000",2.1%
TOTAL MISCELLANEOUS REVENUE,TOTAL MISCELLANEOUS REVENUE,,"124,347","57,742","76,687","76,687","73,500",,"(3,187)",-4.2%
TOTAL LOCAL REVENUE,TOTAL LOCAL REVENUE,$,"19,347,531","$ 18,995,932","$ 18,790,160","$ 18,775,160","$ 18,999,030",$,"208,870",1.1%
,,,,,12,,,,,
