Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”,Name: “Table 1 of 1 on page 152 of 239”
Table: 141,Table: 141,Table: 141,Table: 141,Table: 141,Table: 141,Table: 141,Table: 141
,,,,,,,
,,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT
Amortization of Long Term Debt,Amortization of Long Term Debt,Amortization of Long Term Debt,Amortization of Long Term Debt,Amortization of Long Term Debt,,,
Year,,School,School,,School General,School General,School General
Ending,,Literary Fund Loans,Literary Fund Loans,Literary Fund Loans,Obligation Bonds,Obligation Bonds,Obligation Bonds
June 30,,Principal,,Interest,Principal,,Interest
2011,,"277,000",,"70,855","270,306",,"823,973"
2012,,"277,000",,"62,545","338,346",,"928,233"
2013,,"277,000",,"54,235","387,387",,"914,854"
2014,,"280,820",,"45,925","696,919",,"898,836"
2015,,"250,000",,"37,500","843,980",,"875,196"
2016,,"250,000",,"30,000","902,470",,"844,653"
2017,,"250,000",,"22,500","1,147,195",,"805,463"
2018,,"250,000",,"15,000","1,271,940",,"763,185"
2019,,"250,000",,"7,500","1,323,718",,"714,945"
2020,,,,,"1,486,605",,"665,449"
2021,,,,,"1,553,858",,"604,749"
2022,,,,,"1,777,241",,"541,788"
2023,,,,,"1,777,636",,"481,246"
2024,,,,,"1,893,211",,"393,456"
2025,,,,,"1,982,728",,"299,936"
2026,,,,,"1,924,208",,"219,435"
2027,,,,,"2,014,670",,"124,470"
2028,,,,,"272,086",,"25,039"
2029,,,,,"284,330",,"12,795"
TOTAL,$,"2,361,820",$,"346,060","$ 22,148,834",$,"10,937,701"
,,,,,108,,
