Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”,Name: “Table 1 of 1 on page 57 of 239”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,,,,,
,,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,,,,,
General Fund Revenues Summary,,,,,,,,,,,,,
,,,,,,,,,,,,$,%
,,,,,,FY 2010,,FY 2010,,FY 2011,,Change,Change
,,FY 2008,,FY 2009,,Revised,,Estimated,,Adopted,From 2010,From 2010,From 2010
Account Title,,Actual,,Actual,,Budget,,Budget,,Budget,,Budget,Budget
STATE REVENUE:,,,,,,,,,,,,,
NON-CATEGORICAL AID,,,,,,,,,,,,,
PPTRA AID,$,"1,923,431",$,"1,923,431",$,"1,923,431",$,"1,923,431",$,"1,923,435",$,4,0.0%
DMV Profit,,"131,531",,"120,150",,"115,000",,"115,000",,"125,000",,"10,000",8.7%
Reimbursement to Commonwealth,,-,,"(41,169)",,"(42,088)",,"(42,088)",,"(50,500)",,"(8,412)",20.0%
Other Aid,,"17,064",,"1,084",,"2,000",,"2,000",,"2,000",,-,0.0%
TOTAL NON-CATEGORICAL AID,,"2,072,026",,"2,003,496",,"1,998,343",,"1,998,343",,"1,999,935",,"1,592",0.1%
CATEGORICAL AID,,,,,,,,,,,,,
TOTAL SHARED EXPENSES,,"270,670",,"274,901",,"276,675",,"258,933",,"224,299",,"(52,376)",-18.9%
OTHER CATEGORICAL AID:,,,,,,,,,,,,,
State 599 Funds (Police),,"277,264",,"266,842",,"266,841",,"244,563",,"241,671",,"(25,170)",-9.4%
Street & Highway Maintenance,,"719,485",,"777,212",,"840,000",,"840,000",,"775,800",,"(64,200)",-7.6%
Library Aid,,"133,686",,"151,562",,"152,926",,"145,280",,"145,280",,"(7,646)",-5.0%
Comprehensive Services Act,,"283,673",,"255,447",,"275,000",,"275,000",,"250,000",,"(25,000)",-9.1%
Police Grants,,"17,344",,"29,466",,"15,530",,"15,530",,-,,"(15,530)",-100.0%
Fire and EMS Grants,,"125,403",,"46,183",,"53,944",,"51,400",,"40,299",,"(13,645)",-25.3%
Wireless E911 PSAP,,"48,466",,"12,938",,-,,-,,-,,-,n/a
Other State Revenue,,"6,508",,"25,027",,"11,125",,"11,125",,-,,"(11,125)",-100.0%
TOTAL OTHER CATEGORICAL AID,,"1,611,829",,"1,564,677",,"1,615,366",,"1,582,898",,"1,453,050",,"(162,316)",-10.0%
TOTAL CATEGORICAL AID,,"1,882,499",,"1,839,578",,"1,892,041",,"1,841,831",,"1,677,349",,"(214,692)",-11.3%
TOTAL STATE REVENUE,,"3,954,525",,"3,843,074",,"3,890,384",,"3,840,174",,"3,677,284",,"(213,100)",-5.5%
FEDERAL REVENUE:,,,,,,,,,,,,,
COPS Fast Grant,,"47,500",,"30,000",,-,,-,,-,,-,n/a
Police Grants,,"22,675",,"24,597",,-,,"10,428",,-,,-,n/a
Plum Tree Island Refuge,,"4,562",,"3,539",,"4,500",,"4,500",,"3,500",,"(1,000)",-22.2%
FEMA Public Assistance Grant,,"45,483",,-,,-,,-,,-,,-,n/a
FEMA Emergency Response Plan,,,,"24,624",,-,,-,,-,,-,n/a
DHS and Citizen Corps Grants,,"128,251",,"3,476",,"36,523",,"25,311",,-,,"(36,523)",-100.0%
Other Federal Revenue,,"6,255",,"7,216",,"1,500",,"2,284",,"2,000",,500,33.3%
TOTAL FEDERAL REVENUE,,"254,726",,"93,452",,"42,523",,"42,523",,"5,500",,"(37,023)",-87.1%
TOTAL GENERAL FUND REVENUE,,"23,556,782",,"22,932,458",,"22,723,067",,"22,657,857",,"22,681,814",,"(41,253)",-0.2%
TRANSFERS IN:,,,,,,,,,,,,,
Transfer from Sewer Fund,,"130,000",,"130,000",,"130,000",,"130,000",,"130,000",,-,0.0%
Transfer from Capital Projects Fund,,"97,690",,"25,400",,-,,-,,-,,-,n/a
Transfer from School Board,,"318,610",,"300,093",,"300,000",,"300,000",,-,,"(300,000)",-100.0%
Transfer from Unapprop. Fund Bal.,,-,,-,,"282,427",,"282,427",,-,,"(282,427)",-100.0%
TOTAL TRANSFERS IN,,"546,300",,"455,493",,"712,427",,"712,427",,"130,000",,"(582,427)",-81.8%
TOTAL REVENUE & TRANSFERS IN,$,"24,103,082","$ 23,387,951","$ 23,387,951","$ 23,435,494","$ 23,435,494","$ 23,370,284","$ 23,370,284","$ 22,811,814","$ 22,811,814",$,"(623,680)",-2.7%
,,,,,13,13,,,,,,,
