Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”,Name: “Table 1 of 1 on page 174 of 239”
Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163
,,,,,,,,,,,,,,
,,SOLID WASTE FUND - REVENUE,SOLID WASTE FUND - REVENUE,SOLID WASTE FUND - REVENUE,SOLID WASTE FUND - REVENUE,SOLID WASTE FUND - REVENUE,SOLID WASTE FUND - REVENUE,SOLID WASTE FUND - REVENUE,,,,,,
Solid Waste Revenue,,,,,,,,,,,,,,
,,,,,,,,,,,,$,,%
,,,,,,FY 2010,,FY 2010,FY 2011,FY 2011,,Change,Change,Change
,FY 2008,FY 2008,,FY 2009,,Revised,Estimated,Estimated,Adopted,Adopted,From 2010,From 2010,From 2010,From 2010
Account Title,,Actual,,Actual,,Budget,,Revenue,Revenue,Revenue,,Budget,Budget,Budget
Solid Waste Fees,$,"413,940",$,"559,766",$,"698,430",$,"698,430",$,"704,100",$,"5,670",,0.8%
Bag Fees,,"87,150",,"16,800",,"25,000",,"25,000",,"25,000",,-,,0.0%
Disposal Fees,,108,,291,,150,,150,,-,,(150),,-100.0%
Landscaping Debris Charge,,"9,192",,"8,916",,"17,500",,"17,500",,"18,000",,500,,2.9%
Bulky Item Charge,,426,,210,,"12,000",,"12,000",,"1,000",,"(11,000)",,-91.7%
Miscellaneous,,357,,294,,200,,200,,-,,(200),,-100.0%
Sale of Equipment,,"(45,464)",,-,,-,,-,,-,,n/a,,n/a
Transfer from General Fund,,"257,420",,-,,"45,000",,"45,000",,"45,000",,-,,100.0%
Use of Unrestricted Net Assets,,-,,-,,"14,000",,"14,000",,"58,199",,"44,199",,315.7%
