Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”,Name: “Table 1 of 1 on page 167 of 239”
Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156,Table: 156
,,,,,,,,,,,,,
,,,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,SPECIAL REVENUE FUND-REVENUE,,,
Special Revenue Fund Revenue,Special Revenue Fund Revenue,Special Revenue Fund Revenue,,,,,,,,,,,
,,,,,,,,,,,,$,%
,,,,,,,FY 2010,FY 2010,,FY 2011,FY 2011,Change,Change
,,,FY 2008,,FY 2009,,Revised,Estimated,Estimated,Adopted,Adopted,From 2010,From 2010
,Account Title,,Actual,,Actual,,Budget,Revenue,,Revenue,Revenue,Budget,Budget
HMGP Local Match,HMGP Local Match,$,"30,000",$,-,$,-,$,-,$,-,n/a,n/a
HMGP State,HMGP State,,"195,842",,"77,745",,-,,-,,-,n/a,n/a
HMGP Federal,HMGP Federal,,"749,535",,"300,538",,-,,-,,-,n/a,n/a
CDBG Local Match,CDBG Local Match,,"157,456",,"29,199",,-,,-,,-,n/a,n/a
CDBG State,CDBG State,,-,,"148,619",,-,,-,,-,n/a,n/a
CDBG Federal,CDBG Federal,,"353,740",,-,,-,,-,,-,n/a,n/a
Homeland Security Grant,Homeland Security Grant,,-,,"14,973",,-,,-,,-,n/a,n/a
Museum TEA 21 Grant,Museum TEA 21 Grant,,"10,322",,"1,090",,-,,-,,-,n/a,n/a
Miscellaneous Revenue,Miscellaneous Revenue,,"2,636",,-,,-,,-,,-,n/a,n/a
Use of Fund Balance,Use of Fund Balance,,-,,-,,-,,-,,-,n/a,n/a
Transfer from General Fund,Transfer from General Fund,,"41,781",,"5,000",,-,,-,,-,n/a,n/a
TOTAL REVENUE,TOTAL REVENUE,"$ 1,541,312","$ 1,541,312",$,"577,164",$,-,$,-,$,-,n/a,n/a
Revenue Explanations,Revenue Explanations,,,,,,,,,,,,
HMGP:,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,Hazard Mitigation Grant Program for the purpose of elevating homes to prevent future flooding.,
