Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”,Name: “Table 1 of 1 on page 19 of 32”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,,,,,,
,,,,,,Community Water Systems: Peak Day Use,Community Water Systems: Peak Day Use,Community Water Systems: Peak Day Use,,,,Office of Water Supply Planning,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,,,,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,Southside Hampton Roads,Southside Hampton Roads,Southside Hampton Roads,,,,,,
,,,,,,,,,,,,"P.O. Box 1105, Richmond, VA","P.O. Box 1105, Richmond, VA",23218
,,,,,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,"If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If applicable, mark service areas","If applicable, mark service areas"
on associated map.,Note the data reference year in Row 6 and fill out a separate spreadsheet for each data year.,Note the data reference year in Row 6 and fill out a separate spreadsheet for each data year.,Note the data reference year in Row 6 and fill out a separate spreadsheet for each data year.,Note the data reference year in Row 6 and fill out a separate spreadsheet for each data year.,Note the data reference year in Row 6 and fill out a separate spreadsheet for each data year.,Note the data reference year in Row 6 and fill out a separate spreadsheet for each data year.,,,,,,,,
Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),Community Water Systems Using Ground and Surface Water: peak day use (9 VAC 25-780-80 B5),,,,,,,,
