Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”,Name: “Table 1 of 1 on page 5 of 32”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,
,,,,,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,,,,Office of Water Supply Planning,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,,,,,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,Southside Hampton Roads,Southside Hampton Roads,,,,,,,
,,,,,,,,,,,,,"P.O. Box 1105, Richmond, VA","P.O. Box 1105, Richmond, VA",23218
,,,,,,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
List all well information for community water systems using groundwater.,List all well information for community water systems using groundwater.,List all well information for community water systems using groundwater.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,"If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.",,
COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),,,,,,,,
