Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”,Name: “Table 1 of 1 on page 16 of 32”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,
,,,Community Water Systems: Reservoir Sources,Community Water Systems: Reservoir Sources,Community Water Systems: Reservoir Sources,Community Water Systems: Reservoir Sources,,,"P.O. Box 1105, Richmond, VA","P.O. Box 1105, Richmond, VA",23218
,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
,,,,Southside Hampton Roads,Southside Hampton Roads,,,,,,
Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,If,
"unable to find data or data not applicable, note accordingly.","unable to find data or data not applicable, note accordingly.","unable to find data or data not applicable, note accordingly.","If applicable, mark service areas on associated map.","If applicable, mark service areas on associated map.","If applicable, mark service areas on associated map.",Note the data reference year in Row 3 and fill out a separate,Note the data reference year in Row 3 and fill out a separate,Note the data reference year in Row 3 and fill out a separate,Note the data reference year in Row 3 and fill out a separate,Note the data reference year in Row 3 and fill out a separate,
spreadsheet for each data year.,spreadsheet for each data year.,,,,,,,,,,
COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,(9 VAC 25-780-80 B1-B3),(9 VAC 25-780-80 B1-B3),,
YEAR:,2007,,,,,WITHDRAWAL:,WITHDRAWAL:,,,,
,,,,,,,,,Notes,,
,,,,,,Average,Maximum,,or,,
,,,,,,Daily,Daily,,Comments,,
,,,,Population,Number of,(MGD),(MGD),"(This may include references to maps, data","(This may include references to maps, data","(This may include references to maps, data","(This may include references to maps, data"
PWSID,Water System Name,,Source Name,Served,Connections,,,,"sources, data gaps, etc.)",,
,,,Municipal Systems,Municipal Systems,,,,,,,
,,,,Private Systems,,,,,,,
Chesapeake,,,,,,,,,,,
,Indian River Water Co subsidiary of Aqua,Indian River Water Co subsidiary of Aqua,,,,,,,,,
3550500,,,,,,,,,,,
,"Virginia, Inc",,GW,"1,500",450,0.13,NI,References:,"""Population Served"" and","""Population Served"" and",
,,,,,,,,"""Number of Connections"" from VDH report.","""Number of Connections"" from VDH report.","""Number of Connections"" from VDH report.",
3550750,VDOC - Saint Brides Correctional Center,VDOC - Saint Brides Correctional Center,,,,,,,,,
,,,GW,"3,291",44,0.23,NI,Water usage data from DEQ and VDH,Water usage data from DEQ and VDH,Water usage data from DEQ and VDH,
,,,,,,,,reports.,Water usage in 2005 provided for,Water usage in 2005 provided for,
3550705,Plantation Mobile Home Park,,,,,,,,,,
,,,GW,95,50,0.007,NI,,,,
,,,,,,,,Sunray because 2007 data not available.,Sunray because 2007 data not available.,Sunray because 2007 data not available.,
,,,,,,,,Average withdrawals for Plantation Mobile,Average withdrawals for Plantation Mobile,Average withdrawals for Plantation Mobile,
3550775,Sunray Artesian Water Supply,,,,,,,,,,
,,,GW,100,26,0.004,0.007,,,,
,,,,,,,,Home Park and Sunray Water Co,Home Park and Sunray Water Co,,
3550800,Sunray Water Co,,,,,,,estimated based on 75 gpcpd. No records,estimated based on 75 gpcpd. No records,estimated based on 75 gpcpd. No records,
,,,GW,60,23,0.005,NI,,,,
,,,,,,,,were available from DEQ or VDH.,were available from DEQ or VDH.,,
3550620,Naval Support Activity - NW Annex,Naval Support Activity - NW Annex,GW,"2,200","1,229",0.11,0.17,,,,
,Chesapeake,Totals,,"7,246",,0.49,,,,,
Suffolk,,,,,,,,,,,
,,,,,,,,Water usage in 2005 provided for Birdsong,Water usage in 2005 provided for Birdsong,Water usage in 2005 provided for Birdsong,
3800080,Birdsong (formerly Byrdtown Subdivision),Birdsong (formerly Byrdtown Subdivision),GW,71,30,0.007,0.011,,,,
,,,,,,,,because 2007 data not available.,because 2007 data not available.,,
,,,,,,,,Average withdrawals for Hobson Village,Average withdrawals for Hobson Village,Average withdrawals for Hobson Village,
3800290,Hobson Village Waterworks,,GW,70,28,0.005,NI,,,,
,,,,,,,,and Hobson Mt. Lebanon estimated based,and Hobson Mt. Lebanon estimated based,and Hobson Mt. Lebanon estimated based,
,,,,,,,,on 75 gpcpd. No records were available,on 75 gpcpd. No records were available,on 75 gpcpd. No records were available,
3800300,Hobson Mt. Lebanon Waterworks,,GW,102,34,0.008,NI,from DEQ or VDH.,from DEQ or VDH.,,
,Suffolk,Suffolk,,243,,0.02,,,,,
,Private Community Water System Totals:,Private Community Water System Totals:,Private Community Water System Totals:,"7,489","1,914",0.51,,,,,
Municipal and Private Community Water System Totals:,Municipal and Private Community Water System Totals:,Municipal and Private Community Water System Totals:,Municipal and Private Community Water System Totals:,"984,537","319,810",153.86,,,,,
,,,,,5,,,,,,
